provenance,setting,domain,input_group,y0_quality,seed_quality,p2e_quality,blinded_outcome,seed_major_regression,p2e_major_regression
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0042,-0.3963774148093471,-0.5445465813116654,-0.43748417882115676,Tie,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0043,0.9681476393162675,1.0143311385308766,1.1581171117238367,Abstain,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0044,0.009095100370692668,0.6206716224916262,1.0603001450997225,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0045,0.6657080946454251,0.851171167780787,2.0028358197653064,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0046,-0.078460580927541,-0.7411420794275706,0.5586333243285879,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0047,-0.2122628329970563,-0.362035279742305,-0.9529999318619016,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0048,-0.21076857606296956,0.24432269585071092,1.3070969059562396,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0049,-0.3392187858923458,-0.24821949865570742,0.035020718314410615,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0050,-1.943794470889427,-0.9910742963458147,-0.7277282975872592,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0051,-0.8653749672432867,-1.2458604938254587,-0.29374415700164996,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0052,0.41005305801052694,1.1744890424586156,1.4918200482502189,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0053,-0.3744195188925133,0.5684446337034716,0.6336346674074405,Tie,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0054,1.2520032819914781,1.3869577854179818,2.0522225428274354,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0055,0.9301988323801077,2.1008777848140054,1.929848796204609,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0056,0.8633811569866011,1.265399651264341,1.9035129123025978,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0057,-2.3683160081257797,-1.962288615098656,-1.569337067700662,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0058,0.3133189760052292,0.8963497234069507,2.1080864544002065,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0059,1.3877746376162705,1.6791294789112403,0.5835316069341239,Seed wins,0,1
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0060,-0.008330273532708538,1.0281382003892707,0.30724170549693325,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0061,-0.5878606623349028,-0.3744897008541831,-0.3969544007483528,Tie,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0062,1.7488258801016143,1.3385363115528217,2.0900274314010296,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0063,-1.7865834398954366,-2.3811543490103846,-1.6032753662098438,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0064,1.3526252870730329,2.0991871955065453,1.0763220080014482,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0065,0.19835426975398596,0.14614189402221517,0.2412299122724444,Tie,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0066,0.041320073846876824,-0.24900002003649352,0.8152563745417333,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0067,1.2716247711504194,1.3866332711045226,0.8540073464011526,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0068,-1.3691385011437498,-1.5273143960275943,-1.6353019912704914,Tie,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0069,0.9480384136662439,0.7320198017796605,1.890782686159746,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0070,-0.20481198885273957,-0.10965732680636875,0.03824431446101778,Tie,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0071,-0.8862119362306063,0.2473944014960715,-1.5014614479001178,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0072,0.4579746784790423,0.08549140734448829,0.3329538047216018,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0073,-0.9922126401007192,-0.49574340687556523,-0.7965468822715429,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0074,-1.030121644593272,-0.4131936244823341,-1.1506028403131623,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0075,0.41098158432828513,0.00401125334636121,0.17094750328896713,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0076,-0.1884582298728119,-0.5761722774876303,0.04158016991874543,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0077,0.39566390262201867,0.7327187980177953,1.1195874530538203,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0078,-0.3524031275403369,0.09777530042809801,-0.7626977818399346,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0079,-0.3898760052119987,-0.041641529019895596,-0.3445477344589263,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0080,-0.07066661693080248,0.14394850293370517,0.4511684581671694,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0081,-0.04101108378579103,0.19141640806706126,-0.9010128649141436,Seed wins,0,1
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0082,-0.17389223557223984,-0.7762422435462859,-1.2155897263929365,Seed wins,0,1
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0083,-1.5984198344008849,-2.0581180597385336,-1.2317183078234515,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0084,-0.5869323188012098,0.5899802306968471,0.44819169890268273,Tie,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0085,-0.7689625342501437,0.22006923880931023,-0.19952074248556573,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0086,0.6620796632300764,1.0466631028175792,0.8066054982075519,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0087,-0.05886729989442182,0.30868584893979195,0.13485770887006457,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0088,1.546297168594466,1.9507177809102034,1.3327071370811938,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0089,-1.1996724071481952,0.25678086812483547,0.014793911857618303,Abstain,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0090,-0.5245175964750663,-0.7298903418879245,-0.6414673405923282,Tie,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0091,-0.39271826600438775,-0.6063393991469389,-0.36984778292294274,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0092,0.3642006116123935,1.3445545240509564,1.477314984672105,Tie,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0093,0.6607138668419702,1.7667122920020288,0.9077925160817626,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0094,-0.05328510454072575,0.021331338337673963,-0.24614650360998352,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0095,0.7286310156445669,2.4744810715265526,1.4883941053972145,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0096,-0.7610842740145457,-1.5942877689951116,-0.3893390651324204,P2E wins,1,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0097,-1.0839941705496279,-1.860614154674776,-0.7781830536702088,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0098,0.15430365614635033,1.0853231530074432,0.06840127315814254,Abstain,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0099,-0.8790097679140376,-0.580567330187479,0.232221390464344,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0100,0.06570074766069298,0.22140744809613166,0.8810430230712105,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0101,2.4835059592323323,2.4314569729873683,2.5981707017575353,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0102,-0.1130574879526489,-0.08119145656017562,0.3526696465078919,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0103,0.9438181366238443,-0.13098638548502683,1.1484436274593655,P2E wins,1,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0104,-0.39885938383841807,-0.19616863675675567,-0.5923690017444956,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0105,1.5948743167242752,1.8081262352108247,3.2010605708409843,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0106,-0.11932530009587439,-0.13395074846969535,0.018921096430000173,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0107,0.48644939524956904,1.2798509991409344,1.4417733587943804,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0108,-0.9532070491738177,-1.1281555679296884,-0.6151627720351136,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0109,-0.3081433465177828,0.2286412824426497,-0.8542629270706574,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0110,1.0252696645541393,1.6756426429352316,0.8436179023349952,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0111,-0.44389387361858285,-0.34639646626158227,-0.2648024565875874,Abstain,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0112,1.079362764988014,1.4306651135871573,1.8358438481000043,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0113,0.9443959028686996,0.11016523695786262,0.9593787015802251,P2E wins,1,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0114,-0.9018143071314875,-0.8403846841275715,-1.2444452436451339,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0115,0.5843280064991395,0.39159552010154186,1.7711486009857433,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0116,0.543383042926707,0.31744836981140667,0.25144408896835097,Tie,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0117,-1.664622419529635,-0.8754176119231012,-0.13793927591035704,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0118,-1.0048232937372177,-0.757443329798603,0.08480197319115607,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0119,0.7722873608478895,1.548799600286665,0.09128692598978416,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0120,-0.5686290524073521,0.29996351840499624,-1.0318291995036366,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0121,1.766291780764994,2.069822933167483,2.780982260474455,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0122,0.9594344253307765,1.5880923016583024,1.1149749472769799,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0123,-0.07215881997675182,0.7816583255126592,0.2842506783761083,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0124,-0.1275374077759902,0.555846857149348,0.157042085781415,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0125,-1.634695656310875,-2.16478267927153,-0.8877253299286185,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0126,-0.18039116817780262,-1.1396468587924455,0.9689596477591707,P2E wins,1,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0127,-0.05546033162192356,-0.8139371617799642,-0.9265017332524951,Tie,0,1
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0128,-0.5085621738737472,0.78336556787999,-0.19450739084287727,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0129,-3.67279824616049,-3.663209424746465,-3.3031264377146448,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0130,1.6185069579490785,2.199891706055424,1.3857912578135307,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0131,-1.4957969509639661,-1.6457811081379965,-2.181958500752823,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0132,-0.08633443246582578,-0.8893424569173057,-0.2818675577876205,P2E wins,1,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0133,-0.8285558366888208,-2.1470810818744157,-0.0857864201904418,P2E wins,1,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0134,1.0549011529373908,0.595724043913775,1.0714340957691846,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0135,0.630478873804588,0.7965350064203482,0.7000633726165595,Tie,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0136,0.17520726197901557,-0.2459496211506855,0.529760924271668,Abstain,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0137,0.48301409475250107,0.7809717339025214,0.9640880290920695,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0138,-1.1958359860927825,-1.2859147976588576,-1.3492939664394343,Tie,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0139,0.23732597247647078,0.11595991585219584,1.310762290278858,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0140,0.23019957302754585,0.6010651543866233,0.6745919681163006,Tie,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0141,0.4367158906784628,0.7323413909352927,0.9817528435246211,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0142,0.2926543436422174,1.3891340252357507,0.5740264798913076,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0143,-0.8171342354627501,-1.3883443097065737,-0.9330485164636466,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0144,-0.6887099777654552,-1.0114738045482992,0.35319801173350124,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0145,0.459318383640526,0.3435545329795173,-0.7076121075065707,Seed wins,0,1
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0146,0.4813022081374296,-0.6205938110408363,1.0965395296230098,Abstain,1,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0147,1.0162694571174133,1.2632054953027014,1.9549452448668059,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0148,-1.7667278003268707,-1.2635248783380477,-1.246760015414904,Tie,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0149,0.7948239287373021,0.4463722329059798,0.13121638787716394,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0150,-0.5066358303354237,-0.4607733662311657,-0.5948668643592376,Tie,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0151,-0.33822357070343484,-0.05439587025977509,-0.8349002308862611,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0152,1.8626726151556554,2.4748401605720027,1.9801643223916274,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0153,1.162890058292553,1.827325473447167,1.63250796450516,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0154,0.4919479586227781,0.15094521249378978,1.6979400467758277,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0155,0.6650791605448442,2.027613018375071,0.6763178153185607,Seed wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0156,1.499883852318277,1.7004511379553962,1.9141064089680655,P2E wins,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0157,-0.22839418986222204,-0.2795222942152704,-1.044688207313028,Seed wins,0,1
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0158,-0.6376693606540464,-0.4081278762774481,-0.5394480219654469,Tie,0,0
SIMULATED,Reuse,TD-IG1,SIM-C2-1-0159,0.2440060820715997,1.3944914785034692,0.8301651677988697,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0000,-0.33953231338432716,-0.47523517298296514,-0.9987540153695167,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0001,1.3699206271530455,0.9949099185125361,1.4891069015188516,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0002,-0.9662169014550872,-0.7766080812181021,-0.884258724139928,Tie,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0003,1.9394383309805727,1.646507235510921,2.5850173760389685,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0004,2.2399556130556615,1.4809893573623758,2.3093755271964405,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0005,-0.30580935363697914,0.1723415129634645,-0.2791098003931932,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0006,0.5919715694577756,0.7790087815669028,2.3299367225767305,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0007,-0.3752713091268648,-0.8856334995442037,1.010215167027479,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0008,-0.0772984819628562,-0.10398803207874467,0.48827131154522824,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0009,0.3330223334908448,0.1511637352417498,0.25784581399099116,Tie,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0010,2.269002235227687,2.297262934840457,3.558083423734125,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0011,0.892217368653162,0.5780289642262426,0.9736706281412778,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0012,1.4284504730149223,1.3946675656893417,2.1439576839670615,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0013,0.1323542189670254,0.3309798211140399,-0.462408524230807,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0014,0.9296478582977744,1.0179175068559376,0.5812666079932609,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0015,-2.032064770913743,-2.6038395653844253,-3.3523175711412287,Seed wins,0,1
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0016,-0.04003864274403492,-0.296074440251724,0.3494677996065907,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0017,-0.12969963102419538,-0.25423915959418186,-0.4784117257891226,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0018,-0.6014708932468115,-0.506764299631671,0.3742354783519098,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0019,-0.19703919240405685,1.4918372582812662,0.049717215134683745,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0020,-0.3984406825682502,-0.4383956679283906,-0.684458942422485,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0021,0.5289505975878886,1.6395463950535811,0.6572250090401098,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0022,0.4247317550770589,-0.3525789728271371,0.44377123477383384,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0023,0.46542709975175045,0.014453802309402103,0.8779982492713562,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0024,-0.13923670875019623,0.4036535803282322,0.05463385025687906,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0025,-0.06506444577520461,0.1332316538466905,0.25473649364951817,Tie,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0026,0.9976263427678687,1.3533104126271471,1.4839703061825236,Tie,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0027,0.11559577646053769,0.8428669060230354,0.7840152396983979,Tie,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0028,0.14752251096446167,1.6768789723622397,0.1414324479979271,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0029,-0.005936583177907115,-0.7736826964903095,1.6582046049859,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0030,-1.3614615249030186,-1.681970998137384,-0.45202825053105733,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0031,-0.46351738466707326,-0.3409340466364721,-1.0834969342795664,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0032,-1.0552163557715728,-1.141408035241282,0.12690864595737128,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0033,0.8627030286587145,1.450391594215265,2.112933339680948,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0034,0.19031337466420967,-1.0793737234128904,0.07669235701546662,P2E wins,1,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0035,0.5051538054692165,0.9658900709749086,1.4113268996486121,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0036,-0.5788124557070115,-0.6591241172421233,-0.9705102306349976,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0037,0.009820388603063878,0.4136187469292577,1.3247965376641286,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0038,1.1290604957988208,0.7432836900196401,2.172982525147355,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0039,-0.21502253259840712,0.0160644676460589,-0.12028081222964479,Tie,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0040,-0.4809347406707371,0.04361440428846497,-0.711382222692351,Abstain,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0041,-0.579370219708751,-0.2568271176689959,-0.5147418368718103,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0042,0.2088627511492737,0.8740127598288201,1.8831078233545278,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0043,0.5700875771648913,0.4757284965251696,-0.17820758009473536,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0044,-0.49566562609848275,-0.9692351383397062,-0.024610382677906217,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0045,-0.7904079800016237,-0.7838580476875289,-0.6441286436530749,Tie,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0046,1.931993300139287,2.039808815470684,2.9397896805422947,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0047,0.8907150249591915,0.8961345963556974,2.0034120893230156,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0048,-0.42112018527310785,0.12453571154760304,0.9793440869421077,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0049,0.6574446053977278,-0.07183741196551385,0.8038938761143244,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0050,1.5306865581488738,2.5647252114620036,1.2917937057803708,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0051,-0.13844387977434863,0.16058255960510984,0.3263240058707505,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0052,-0.3532155667101768,-0.28289082000572274,-1.0751836715176917,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0053,0.6442160366269615,-0.37838940583664527,-1.1081693518639062,Seed wins,1,1
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0054,-1.094006451196874,-1.4261272971397694,-0.7295642815320889,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0055,-0.6981365548721681,-0.9015835123135229,-0.5706600514090067,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0056,-0.6151816151860625,-0.6491220768649303,-0.6422279494292881,Tie,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0057,0.6325126333365233,0.8979857391151289,0.8177697010552709,Tie,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0058,1.8178549408481985,2.6958195482278233,2.9907728982640744,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0059,1.3377211191626976,1.1592427894312556,2.0923409350742976,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0060,0.37573240569912214,0.4615891233827055,1.1646172418457668,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0061,-0.668775589218624,-0.30908724417676015,-0.12987404780751738,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0062,0.13885832131832468,0.26710853104647186,-0.7544508045058804,Seed wins,0,1
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0063,-0.93661101064765,-1.0122282894390373,-0.7768777011839474,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0064,-0.5744439201078432,-0.26771166660093315,0.413856992148251,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0065,-0.615565092485793,-0.21606822931571668,-0.5594156104334642,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0066,-0.7093413463436551,0.3557131339969444,0.5129811703065192,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0067,-0.8807563113285714,-0.7777502220182289,1.2315470606108,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0068,0.024793869273248257,0.6561256643508785,0.5935801958411551,Tie,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0069,-0.12476563040919393,0.5160926195497775,0.9998389216176049,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0070,-0.39517103744351767,-0.8443019008806197,-0.7467202321217576,Tie,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0071,0.11913119664814419,0.2557026872030467,-0.05177956175131046,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0072,0.6298134492824041,1.4167820996995617,0.7040349203501695,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0073,-1.40623739321544,-0.9470769016125175,-0.7366164353526425,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0074,0.7504339553377148,1.0134912984412574,1.5358136131314613,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0075,0.6911701634821608,0.31145134095614857,1.1431910135422272,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0076,-0.011211261619111887,-0.6839108911669443,0.37885597209821914,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0077,0.8283265071209017,1.0354722554554496,1.4550023805795376,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0078,1.602904704694417,2.0041399154236554,1.8990360849588022,Tie,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0079,-1.7718393513073485,-2.6736129072510524,-1.0695899301669607,P2E wins,1,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0080,-0.4005352688557817,-0.22375230096053556,0.020523047389122584,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0081,1.0557887673955084,1.5929825456010556,0.418553819821334,Seed wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0082,-1.879915718541491,-1.1127806784203764,-1.242830112385435,Tie,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0083,0.2771888922597949,0.06981006831463404,0.605304040969629,P2E wins,0,0
SIMULATED,Reuse,TD-TG1,SIM-C2-2-0084,-0.8529641605677145,-0.8531019993159223,-0.6932640081922067,P2E wins,0,0
